customer_id,full_name,count_order,avg_spending
628,ehtel_cobb,1,3105.96
434,douglass_little,1,3092.94
480,garland_weaver,1,3074.2
712,kecia_olsen,1,3065.98
273,queenie_vance,1,3056.96
1030,saran_moses,1,3049.98
518,homer_powers,1,3039.98
36,bernita_mcdaniel,2,3039.97
679,tuan_wolfe,1,3038.32
1127,waldo_hart,1,3032.98
214,ross_pugh,1,3032.73
1049,marcelino_mcbride,1,3027.03
507,sheree_pena,1,3022.87
941,danyell_dickerson,1,3018.28
355,arvilla_weiss,1,3015.97
1404,loyce_conway,1,3015.31
1413,ophelia_decker,1,3014.32
129,walton_dejesus,1,3011.48
1287,victor_pittman,1,2991.75
580,mellisa_kim,1,2975.99
46,monika_berg,3,2967.5
1304,tama_berg,1,2966.64
174,babara_ochoa,1,2963.98
412,dexter_roberts,1,2963.98
497,ezra_fowler,1,2958.3
307,fransisca_nicholson,1,2942.98
1281,marlen_dawson,1,2932.48
1400,shayla_hart,1,2928.68
64,bobbie_foster,3,2926.04
1375,carlena_salinas,1,2915.1
669,willis_randolph,1,2899.48
771,agnes_sims,1,2891.75
1033,jeannette_skinner,1,2889.85
1285,garth_huff,1,2881.14
982,orval_hunter,1,2877.76
799,india_barron,1,2873.93
979,ingeborg_ellison,1,2867.27
489,kirstie_vazquez,1,2853.96
1055,hildegarde_christensen,1,2849.99
1105,armando_black,1,2843.07
77,keri_bridges,3,2840.98
333,ami_mcmahon,1,2840.04
1140,penney_hall,1,2835.55
1379,dorine_thornton,1,2834.84
81,zina_bonner,2,2830.47
667,etsuko_garrison,1,2827.94
208,denis_logan,2,2825.51
204,alpha_king,1,2813.55
1029,ping_quinn,1,2804.14
1185,corine_stuart,1,2801.92
1197,nakisha_clay,1,2800.29
1108,bao_wade,1,2793.04
439,sunshine_rosario,1,2789.99
380,alesia_horne,1,2787.95
1216,elvina_gates,1,2780.54
106,raul_melendez,1,2770.96
326,shiela_calderon,1,2768.36
520,andreas_herman,1,2754.99
892,alissa_craft,1,2754.99
198,luis_tyler,1,2749.34
737,melita_dominguez,1,2748.74
519,rudolf_gilliam,1,2747.23
1058,aisha_woods,1,2743.98
987,louis_powell,1,2738.24
1275,lenita_bonner,1,2726.49
790,petronila_gallegos,1,2719.47
103,sylvie_wilkerson,1,2718.39
1271,roy_chan,1,2717.96
828,renato_morton,1,2716.76
1229,carina_lynch,1,2707.82
1210,shawnna_frank,1,2705.0
650,rita_bailey,1,2701.17
323,jeniffer_slater,1,2699.99
1272,houston_vasquez,1,2699.99
1432,zona_cameron,1,2696.99
299,jame_riggs,1,2687.14
110,ollie_zimmerman,2,2685.67
266,myung_hooper,1,2681.95
953,kattie_stevenson,1,2681.15
1335,corina_lynch,1,2672.69
1183,kim_clark,1,2664.96
243,natosha_rowland,1,2658.76
256,erma_salinas,1,2658.14
1075,dann_huff,1,2653.07
1128,bea_kane,1,2643.24
636,ashton_lott,1,2635.12
1394,genny_fields,1,2615.97
735,aide_franco,1,2605.28
632,yvette_rogers,1,2599.16
1388,nanette_harris,1,2559.99
201,candis_harding,1,2548.97
98,violet_valenzuela,1,2546.46
217,carline_collier,2,2536.52
1384,elmo_sweeney,1,2518.14
757,lamar_greer,1,2511.46
1123,raphael_o'neil,1,2509.94
562,alejandro_norman,1,2509.88
542,timothy_byers,1,2501.76
207,michel_blankenship,1,2500.43
872,silas_tate,1,2497.95
262,rubin_decker,1,2484.42
180,karey_steele,1,2478.4
1266,myrl_gay,1,2474.97
1264,devin_velazquez,1,2469.95
1351,carman_hardy,1,2465.45
706,lolita_o'neill,1,2452.94
552,lea_key,1,2449.75
495,travis_goodman,1,2446.93
988,vanda_holmes,1,2432.94
795,mariam_miranda,1,2431.16
385,rochelle_ward,1,2427.95
639,ronald_parsons,1,2420.55
818,joel_wynn,1,2419.76
1381,mercedez_brooks,1,2414.96
936,sherilyn_wilcox,1,2411.47
1282,alexis_mack,1,2402.47
23,kaylee_english,2,2387.98
7,latasha_hays,3,2382.39
393,gertrude_terry,1,2379.97
777,ilda_roberson,1,2379.46
250,ivonne_yang,1,2371.16
1104,khalilah_robertson,1,2362.16
1121,shasta_combs,1,2360.39
467,clare_neal,1,2357.96
510,faustino_delacruz,1,2346.66
319,justin_newton,1,2337.46
131,tanesha_hampton,1,2335.52
1323,ebony_cotton,1,2333.35
1039,bee_baker,1,2329.57
287,mireille_puckett,1,2320.55
1380,eliz_lynch,1,2319.99
139,wanita_davenport,1,2319.97
1308,shea_howell,1,2319.96
1399,angelika_perry,1,2319.75
502,malinda_baxter,1,2312.44
967,laurette_hebert,1,2309.3
408,edra_fitzgerald,1,2297.75
1181,agustina_lawrence,1,2283.8
402,kerrie_morton,1,2282.96
1251,nanette_roman,1,2259.33
315,justina_jenkins,1,2258.12
817,zelda_pratt,1,2252.91
939,maximina_hutchinson,1,2230.54
1278,loan_graham,1,2228.24
56,lolita_mosley,3,2226.81
575,laurence_christian,1,2222.87
1027,shanita_wiley,1,2217.64
759,cira_downs,1,2214.05
770,lavonda_stephenson,1,2208.97
1046,dane_mcdaniel,1,2205.75
1401,willetta_murphy,1,2200.94
436,honey_camacho,1,2200.86
546,thad_castro,1,2197.94
553,rory_cooper,1,2197.89
789,tad_gardner,1,2195.57
1331,divina_reeves,1,2195.05
1087,willow_gardner,1,2190.56
324,laureen_paul,1,2165.08
241,manie_sanchez,1,2157.91
1045,pasquale_hogan,1,2155.17
376,elanor_patrick,1,2136.53
938,emory_o'connor,1,2135.06
1217,carlie_terrell,1,2133.92
1179,vernetta_banks,1,2123.56
1231,selene_vega,1,2119.25
466,collen_hayes,1,2113.58
668,calandra_stanton,1,2100.92
909,alita_salinas,1,2099.96
1409,lamar_bush,1,2093.41
55,diana_guerra,2,2091.81
584,lynne_anderson,1,2090.66
1250,neoma_daugherty,1,2083.16
190,toya_pratt,1,2082.14
1234,joshua_berg,1,2069.45
189,damian_dawson,1,2069.37
620,eric_hardin,1,2065.98
62,alica_hunter,2,2061.07
1182,trinidad_chapman,1,2052.35
1429,lorrie_justice,1,2042.06
1367,lucile_manning,1,2032.44
1193,phebe_soto,1,2024.06
74,georgeann_waller,2,2018.49
1187,kenyetta_mason,1,2013.96
845,kathyrn_bush,1,2011.46
855,lean_stark,1,2008.76
1385,kenton_hughes,1,2006.06
431,luciano_marsh,1,1999.34
359,angie_powers,1,1990.16
680,mathilda_pennington,1,1987.96
797,cathey_lamb,1,1984.07
41,kathie_freeman,2,1981.01
932,yvonne_bean,1,1973.73
854,phylis_adkins,1,1972.96
357,sheri_cole,1,1970.59
944,tonja_henderson,1,1964.08
1355,thad_gilliam,1,1961.08
1114,douglass_blankenship,1,1951.34
1000,shiloh_reeves,1,1950.57
548,dori_alvarez,1,1949.63
825,kristel_byrd,1,1934.96
331,aleta_mack,1,1929.51
796,rosalie_coffey,1,1926.58
1173,chanel_may,1,1904.45
556,vernell_goff,1,1902.56
708,majorie_glover,1,1899.98
449,josie_schultz,1,1894.54
1232,jong_guthrie,1,1891.11
940,marina_hinton,1,1885.88
1107,lynda_newman,1,1868.96
811,shanti_johnston,1,1863.96
1363,nestor_haynes,1,1860.58
962,maple_griffin,1,1856.61
1407,hugh_craft,1,1856.07
935,genevie_miles,1,1850.05
430,kandi_mcneil,1,1847.06
1117,jeffrey_hill,1,1845.88
913,liliana_kerr,1,1841.62
261,ferne_kline,1,1837.47
638,tomeka_higgins,1,1832.06
1299,shauna_edwards,1,1831.18
1410,lurlene_finch,1,1829.66
1343,jama_rodriquez,1,1818.45
1386,cesar_wilkins,1,1806.41
1038,garry_juarez,1,1805.96
858,klara_kim,1,1804.85
343,jesica_fields,1,1800.48
1016,shenna_benton,1,1797.97
121,lucy_woods,2,1794.56
914,hortencia_o'neil,1,1793.75
1047,jamaal_baker,1,1786.46
710,ezra_silva,1,1765.13
535,inge_olsen,1,1759.97
365,rodger_rojas,1,1758.51
17,caren_stephens,3,1758.44
232,freddie_mathis,1,1755.37
629,evelina_byrd,1,1754.14
814,ghislaine_compton,1,1754.04
1180,myrtle_gardner,1,1753.77
1198,cheryll_snyder,1,1745.96
1371,pandora_estes,1,1734.93
78,chi_goff,2,1720.63
254,cristobal_hutchinson,1,1716.55
416,luke_fuller,1,1709.36
933,lurline_rivers,1,1708.37
1431,mark_benton,1,1705.96
563,rodney_odom,1,1703.68
1212,jaqueline_cummings,1,1697.97
834,brain_skinner,1,1694.05
745,carolyne_conley,1,1692.57
1194,leticia_snyder,1,1692.53
456,serina_hensley,1,1690.66
392,cyndi_bush,1,1681.97
1393,vivian_deleon,1,1681.48
678,myron_johns,1,1673.99
45,bennett_armstrong,2,1673.82
816,marshall_johnson,1,1669.98
318,eliz_whitney,1,1662.05
590,cyndi_dyer,1,1655.07
731,hilary_savage,1,1652.98
1405,thanh_figueroa,1,1649.97
591,danilo_holmes,1,1646.38
740,gwenn_melton,1,1644.51
485,catherine_miles,1,1635.54
1338,inez_snider,1,1626.78
267,angelina_lloyd,1,1625.96
371,loni_duncan,1,1619.99
1076,sherise_mercer,1,1619.99
1309,kimberli_cline,1,1619.99
419,krystin_marshall,1,1613.39
911,nikita_roy,1,1611.07
433,holly_nieves,1,1601.37
291,boyce_burks,1,1600.09
445,earline_ballard,1,1599.98
1327,consuela_romero,1,1599.98
1109,gussie_harding,1,1595.66
1339,neida_king,1,1590.85
698,charleen_joyner,1,1585.15
1243,heide_reed,1,1582.16
264,mariela_huffman,1,1577.07
1106,jerri_henry,1,1576.78
1155,verdell_joyner,1,1567.47
219,darcie_morgan,1,1567.17
707,terese_briggs,1,1559.97
570,marissa_summers,1,1556.78
621,basil_ballard,1,1553.96
841,manie_maxwell,1,1546.38
317,christia_wilkins,1,1543.76
1256,nubia_anderson,1,1538.96
369,mary_singleton,1,1536.12
1434,elana_miles,1,1530.96
763,han_schneider,1,1525.16
876,onita_macdonald,1,1525.15
523,joshua_robertson,1,1519.98
483,gayla_sims,1,1519.2
92,tena_cruz,2,1518.57
927,guillermo_hart,1,1516.34
589,jeffry_church,1,1512.89
1305,dalia_carson,1,1509.47
635,myrtie_james,1,1502.96
942,davis_long,1,1499.97
516,rosa_kinney,1,1499.96
1389,ulrike_chan,1,1499.38
494,pearl_fox,1,1494.95
424,charleen_hurst,1,1490.29
835,roseanne_maynard,1,1485.46
211,gilma_dejesus,1,1472.48
290,barry_buckner,1,1467.95
930,delana_wagner,1,1464.25
438,katharine_herrera,1,1455.97
487,grace_madden,1,1450.02
1222,geraldine_o'donnell,1,1441.16
253,maurice_norton,1,1439.98
699,zella_fernandez,1,1422.96
596,emelda_dickerson,1,1422.48
980,carter_booth,1,1416.57
1420,kelsey_noble,1,1407.55
101,nichelle_howell,1,1405.96
674,ira_moore,1,1402.77
1444,ivette_estes,1,1399.97
822,kristy_watkins,1,1396.49
158,alane_kennedy,1,1395.16
968,jonna_brown,1,1394.99
476,christopher_richardson,1,1394.98
1383,desire_mcgowan,1,1392.27
1253,susannah_fields,1,1390.47
720,devin_shaffer,1,1389.77
465,birdie_kramer,1,1382.97
397,jeannie_wilcox,1,1378.18
1204,leslie_higgins,1,1372.47
1017,philip_bryan,1,1368.07
387,kaila_walters,1,1367.98
881,chloe_patel,1,1367.09
634,taylor_cole,1,1364.94
1356,inger_jennings,1,1359.97
647,janelle_maldonado,1,1353.74
843,tessie_farmer,1,1351.72
741,laci_castro,1,1349.98
874,mila_good,1,1344.79
414,romaine_haley,1,1337.08
399,bart_hess,1,1331.97
921,evelin_vargas,1,1328.65
868,domingo_casey,1,1311.29
750,romaine_salazar,1,1307.62
458,everett_vega,1,1304.97
915,beryl_bennett,1,1301.47
191,graciela_barber,2,1296.56
1345,arie_hunter,1,1287.57
1293,sally_kinney,1,1285.97
949,venessa_frost,1,1279.06
511,julienne_moody,1,1277.96
879,ethelyn_ray,1,1276.97
664,augustus_schmidt,1,1272.78
630,zulema_browning,1,1265.97
928,joann_barber,1,1264.98
148,julee_woodard,1,1260.97
769,agatha_melton,1,1258.97
1053,parthenia_figueroa,1,1257.97
1143,sommer_hopkins,1,1256.09
183,jeniffer_ratliff,1,1254.94
623,cayla_johnson,1,1253.98
311,charise_burt,1,1250.86
1110,shirely_cantrell,1,1249.97
405,greta_page,1,1245.97
1294,edith_davenport,1,1243.78
1361,destiny_goodman,1,1240.18
305,hope_cotton,1,1238.56
1412,adrien_hunter,1,1234.97
11,deshawn_mendoza,3,1230.08
573,rubye_mccall,1,1229.09
1186,kiesha_bond,1,1228.52
812,martha_burgess,1,1227.58
902,elease_dejesus,1,1217.26
1170,mechelle_chan,1,1210.27
1013,alma_peck,1,1209.47
294,clementina_sargent,1,1208.48
504,tiana_henderson,1,1200.54
341,delana_scott,1,1199.98
1387,phylicia_stout,1,1199.98
974,marcell_barrett,1,1197.07
522,tammera_fischer,1,1196.96
784,debbra_jacobson,1,1194.28
791,yun_nelson,1,1189.98
117,dacia_william,2,1185.73
772,latricia_lindsey,1,1174.56
283,jaimee_day,1,1172.97
321,chere_hardin,1,1165.08
233,mariana_strong,2,1158.54
164,tomika_larson,1,1139.98
406,kerrie_o'neill,1,1139.98
398,suellen_mercado,1,1139.98
475,alec_peck,1,1139.98
992,chere_alston,1,1139.96
44,onita_johns,2,1135.27
209,jutta_everett,1,1127.99
1073,leeanne_cross,1,1115.98
1241,nathaniel_davidson,1,1115.98
244,jessika_bray,1,1113.26
1035,tangela_hurley,1,1104.47
248,cecelia_gill,1,1101.68
1292,lakenya_oliver,1,1099.48
265,mellisa_farley,1,1096.18
656,romana_barnes,1,1094.97
947,angele_castro,1,1082.97
1061,alanna_barry,1,1076.93
1074,lanelle_guerra,1,1072.16
978,diana_reyes,1,1064.68
652,tilda_melton,1,1063.89
956,venus_hewitt,1,1060.55
1064,patsy_russo,1,1060.17
1116,patria_harper,1,1055.98
1318,tisha_petty,1,1052.97
588,cherelle_key,1,1052.96
477,arminda_weber,1,1044.98
1011,sebrina_gross,1,1042.17
1044,zenia_bruce,1,1041.58
869,rodrigo_durham,1,1037.37
849,phyllis_hill,1,1034.28
286,virgil_frost,1,1026.7
300,rayford_simon,1,1023.98
981,christel_cardenas,1,1022.98
753,mandi_gibbs,1,1022.98
1099,jewell_reyes,1,1019.96
719,nicki_fry,1,1006.98
695,christoper_gould,1,1006.98
237,elvera_peck,2,1003.79
284,susann_bass,1,1001.61
1139,gabriella_jones,1,999.48
1377,johana_jacobson,1,997.17
617,jenna_saunders,1,993.22
851,arlena_buckner,1,992.96
1364,grisel_maynard,1,989.99
1366,trena_rogers,1,989.98
1221,joy_underwood,1,989.98
852,lezlie_thompson,1,989.98
766,lecia_hancock,1,989.98
830,edmund_gaines,1,989.98
704,morton_barron,1,988.48
468,jeanett_herman,1,962.97
585,chasidy_webster,1,959.98
733,doreatha_ford,1,959.98
1288,allie_conley,1,959.98
743,tania_swanson,1,954.98
561,kandace_hughes,1,953.98
325,berna_moore,1,949.99
373,mariette_trevino,1,949.98
889,lucilla_williams,1,949.17
572,wm_pope,1,930.98
785,kandis_mills,1,929.98
1025,daphine_willis,1,927.98
71,takako_casey,2,927.67
926,katina_mcintosh,1,926.09
1255,ben_stone,1,923.07
193,ayanna_rhodes,1,914.96
957,stephen_vega,1,912.27
775,kermit_hyde,1,908.07
1008,berneice_pollard,1,892.98
1098,treasa_dickerson,1,889.58
381,kristen_alvarez,1,888.28
271,katheleen_marks,1,879.98
683,amparo_burks,1,879.98
389,leif_short,1,877.98
422,valery_saunders,1,872.08
188,sharla_flynn,2,864.89
382,collin_webster,1,861.01
1325,magdalena_sherman,1,854.19
659,antonetta_rocha,1,853.1
792,edgar_horn,1,847.98
829,marcy_rodriguez,1,845.98
884,willian_hardin,1,845.98
528,angele_schroeder,1,845.98
633,kiara_deleon,1,845.18
604,kylee_dickson,1,837.98
847,lizette_ellison,1,836.98
1094,keitha_black,1,824.98
229,molly_langley,1,814.67
729,hue_dalton,1,799.99
1402,sandee_alvarado,1,799.99
1168,almeta_benjamin,1,799.99
602,delaine_estes,1,799.98
1157,anton_barton,1,797.94
49,caroll_hays,2,785.59
1337,bernetta_summers,1,773.98
642,yang_roth,1,772.2
1079,cindi_ellis,1,758.98
377,klara_mosley,1,755.97
336,trisha_johnson,1,754.58
1092,lavinia_cotton,1,753.58
368,alysha_powers,1,751.98
166,lena_mills,1,751.98
154,jenise_preston,1,751.98
67,tommie_melton,2,736.24
8,jacquline_duncan,3,733.88
409,jerome_bolton,1,728.97
846,sylvester_chan,1,728.97
697,alane_mccarty,1,728.97
114,thalia_horne,1,727.98
137,shonta_mercer,1,723.89
249,magda_eaton,1,723.89
455,sherita_cherry,1,719.98
1077,heather_perry,1,718.4
901,lonna_franks,1,712.49
501,tony_hicks,1,712.49
1277,piedad_irwin,1,706.78
1036,randee_lester,1,700.79
508,vance_taylor,1,697.49
842,giselle_robles,1,692.08
924,lea_irwin,1,683.07
943,lynn_mcmahon,1,683.07
228,whitney_estes,1,674.99
1428,carola_johns,1,674.99
654,eun_harris,1,660.59
891,ashlie_parrish,1,655.98
655,marylyn_browning,1,655.19
551,jenine_crane,1,642.54
821,cassidy_clark,1,633.62
302,hayden_cross,1,631.67
1270,ciera_webb,1,629.98
1369,starr_schneider,1,620.09
285,leola_gould,1,613.79
897,bettyann_acosta,1,611.98
1239,tara_maynard,1,601.58
423,johna_powers,1,599.99
418,georgeanna_webster,1,593.99
671,jennette_baker,1,583.97
493,lise_alvarado,1,576.79
471,burma_summers,1,569.99
1357,karren_lamb,1,569.98
549,elmo_arnold,1,557.99
918,kristel_bullock,1,557.99
658,nicki_larson,1,557.98
1417,jasper_castro,1,557.98
1320,obdulia_barber,1,543.98
786,wallace_lane,1,539.99
1176,sheree_blanchard,1,531.98
532,mia_delgado,1,527.98
1207,jenell_crosby,1,524.39
370,jina_cooper,1,521.98
404,augustus_steele,1,519.98
448,janella_bright,1,513.35
676,gayle_wilkinson,1,512.98
622,gabriel_pitts,1,512.98
1228,zulema_clemons,1,512.98
1146,charlsie_carson,1,512.98
684,jenny_bell,1,511.49
1289,shanelle_anderson,1,507.29
346,jacalyn_barnett,1,502.19
304,jayme_zamora,1,502.18
608,taisha_vang,1,502.18
613,margene_eaton,1,502.18
964,brent_calderon,1,502.18
1130,benny_bender,1,502.18
1297,vanessa_west,1,502.18
1286,dione_pratt,1,494.99
996,serafina_clemons,1,494.99
1050,rozella_fitzgerald,1,480.59
721,erlinda_osborne,1,479.99
925,bryce_monroe,1,474.99
1065,desiree_branch,1,466.84
767,twana_arnold,1,464.99
378,rosalba_o'neal,1,464.99
454,terese_palmer,1,464.99
513,whitney_cash,1,458.98
860,loni_mullen,1,451.78
1022,hye_mercer,1,440.99
258,maribel_william,1,437.09
558,carroll_kelly,1,431.98
1095,corene_swanson,1,426.55
130,wes_stanton,1,423.99
592,joni_lee,1,422.99
857,inga_koch,1,418.49
388,aleta_stone,1,418.49
804,douglas_richards,1,417.99
703,diana_cobb,1,398.97
725,carola_mcpherson,1,396.14
969,jennell_solis,1,391.99
200,ashely_holmes,1,391.99
746,eldridge_greer,1,386.1
685,laverne_craft,1,386.1
586,ulysses_gaines,1,386.1
601,leland_mcdowell,1,377.98
993,giovanna_jefferson,1,377.98
452,cassandra_nichols,1,377.98
457,jeni_farley,1,377.98
446,nathanael_bradley,1,377.98
141,ramiro_byers,1,376.79
693,merlin_foreman,1,375.99
827,george_pickett,1,375.99
451,jennette_wooten,1,359.2
557,erlene_cook,1,359.2
1427,mikel_wilkerson,1,351.99
805,phillis_fowler,1,335.98
776,angelique_merrill,1,333.59
1317,glady_wells,1,325.49
1009,deangelo_cooley,1,314.99
482,narcisa_knapp,1,279.99
1283,mica_barry,1,279.99
1004,jerald_blackwell,1,278.99
875,tanesha_sawyer,1,269.99
539,jamika_acevedo,1,269.99
391,vernita_ball,1,269.99
342,cassondra_pruitt,1,269.99
1336,joe_melton,1,269.99
401,shaunda_barnett,1,256.49
144,hans_price,1,256.49
714,senaida_thompson,1,256.49
788,lilliam_nolan,1,242.99
677,launa_hull,1,242.99
363,kaci_gallegos,1,242.99
514,clarita_curry,1,242.99
442,alane_munoz,1,242.99
1340,tona_velasquez,1,242.99
1166,junita_reese,1,242.99
1142,britteny_schroeder,1,232.49
347,kanesha_hudson,1,225.89
593,antony_atkinson,1,208.98
221,clementine_mooney,1,199.99
1414,sonja_walls,1,176.69
177,carissa_foreman,1,170.99
752,lloyd_miranda,1,170.99
1111,caroline_jenkins,1,170.99
718,luciana_mcgee,1,167.99
850,stephanie_browning,1,104.49
